content,tags
"dailyfashion_news
Bode와의 협업으로 재탄생한 Nike Astro Grabber 출시 임박!

작년 4월부터 기대를 모았던
Bode와 Nike의 협업 제품들 🔥

그중 가장 주목받는 아이템은
출시 후 약 50년만의 판매되는
Nike의 ‘아스트로 그래버(Astro Grabber)’

세계적으로 주목받는 두 브랜드 Bode와 Nike의 만남에 대해 전합니다 ✍🏻

📌 Bode Fall 24 Collection : Bode Recreation

▪️ 이번 컬렉션에서는 Bode만의 레트로 스타일이 묻어난 스포츠 의류 및 슈즈가 출시 예정
▪️ Nike와의 협업 제품 출시로 화제
▪️ Nike의 주춤한 인기를 다시 끌어올릴 컬렉션으로 기대가 모아지고 있음

📌 Bode x Nike Astro Grabber

▪️ Bode와의 협업으로 약 50년만에 판매되는 나이키의 인조잔디 미식축구화 ‘아스트로 그래버(Astro Grabber)’
▪️ 1974년, Nike 공동 창업자 빌 바우어만이 직접 디자인한 스니커즈로, 당시 오리건 대학 미식축구팀에 공급 되었지만 일반 판매는 이루어지지 않았던 제품
▪️ 현재 슬림한 레트로 스니커즈 트렌드에 더욱 불을 짚힐 것으로 보임
🗓️출시일: 2024년 초 예정
💰가격: 160달러 (한화로 약 21만 4천원)

🪡 Emily Adams Bode Aujla (에밀리 아담스 보디 아줄라)

▪️미국 조지아주 아틀란타 출생
▪️보디의 창립자이자 크리에이티브 디렉터
▪️골동품에 관심이 많은 가족의 영향으로 자연스럽게 빈티지에 관심을 갖기 시작
▪️2016년 본인의 이름(Emily Adams Bode)에서 따온 브랜드 ‘Bode(보디)’를 론칭
▪️미국 <포브스>가 선정한 ‘예술과 스타일을 리드하는 30대 이하 인물 30명’에 이름을 올림
▪️2019년 LVMH FRIZE FINALIST, CFDA 올해의 신진 디자이너 선정
▪️2020년 WOOLMARK PRIZE 칼라거펠트상
▪️2020년 S/S 남성 뉴욕 패션위크에서 최초 여성 디자이너로 데뷔
▪️2021-2022년 2년 연속 CFDA가 선정한 올해의 디자이너로 로 선정
▪️2023년 1월, 보디의 첫 여성복 컬렉션 ‘더 크레인 에스테이트(The Crane Estate)’을 선보임

#보디 #나이키 #보디x나이키
#BODE #NIKE #BODExNIKE

📷 @bode @nikesportswear @woganwodeyang
수정됨 · 35주","['#보디', '#나이키', '#보디x나이키', '#BODE', '#NIKE', '#BODExNIKE']"
"frommin.ny
나이키 에브리데이 양말 6팩 블루 💙
S사이즈 업데이트 되었습니다! ✨✨

작년에도 많이 좋아해주셨는데
올해도 요 블루 컬러 손이 많이 갈 것 같아요 🤤

현지에서 품절시까지만 진행되며
원하시는 분들은 서둘러주세요〰️🫶🏻

#나이키
#나이키양말
수정됨 · 82주","['#나이키', '#나이키양말']"
"share_tip
꾸안꾸룩에 자연스럽게 착붙하는♡
💙 #나이키 덩크 컬러별 모음.zip 💙
@@ 이거 보고 운동화 사보쟝 ㅎㅎ

.
.
.
#나이키덩크 #덩크 #운동화 #운동화추천 #패션스타그램 #ootd #컬러별추천
64주","['#나이키', '#나이키덩크', '#덩크', '#운동화', '#운동화추천', '#패션스타그램', '#ootd', '#컬러별추천']"
"very_good_tip
올해 출시 예정인 나이키 덩크로우 핑쿠💟
@@이거 무조건 사야하는거 아니냐..?😲😲

#나이키 #덩크로우 #로즈위스퍼 #나이키덩크로우 #아이템 #청춘백과
148주","['#나이키', '#덩크로우', '#로즈위스퍼', '#나이키덩크로우', '#아이템', '#청춘백과']"
"curation_club
저장 필수 📁) 10월 2주 차, 디자인과 기능성을 둘 다 잡은 신발 소식 5 👟

<큐레이션 클럽>이 이번주도 주목해야 할 신발 발매 소식을 모아 왔습니다. 파프와 새로운 왕좌에 앉은 온 러닝은 두 번째 협업으로 기대감을 높였고, 콜라보 장인으로 거듭난 kith와 뉴발란스는 산뜻한 색감에 편안한 착용감을 더했는데요.

나이키의 새로운 에어맥스 뮤즈도 메탈릭 컬러에 미래지향적인 디자인으로 탄생한 것 같습니다. 🥹

범용성이 좋아 보이는 다양한 신발 이미지를 슬라이드를 넘겨 확인해 보세요. 👀

➕ @curation_club 팔로우하고 추후 발매 소식을 놓치지 마세요!

👟신발 리스트
- 파노말 스튜디오 X 살로몬
- PAF X 온 러닝 커렌트 폼 2.0
- KITH X 뉴발란스 990 v4 / m1000
- 나이키 에어맥스 뮤즈
- 슈팔라스 X 뉴발란스 U9060 SP

📸 : 각 이미지 태그
6주",[]
"croket_official
오버핏 후드티 찾는 사람들 딱 주목!👀
컬러별로 추천하는 🫶🏻나이키 풀오버 후디🫶🏻
@@퍼컬 뮤트인 사람 다 모여!! 🌟

🇺🇸 미국 나이키에서 보내드려요!
🇺🇸 화면을 터치해서 구매 가능!

#나이키 #나이키후드 #나이키맨투맨 #후드티 #후드 #후드티추천 #후드티코디 #커플룩
1주","['#나이키', '#나이키후드', '#나이키맨투맨', '#후드티', '#후드', '#후드티추천', '#후드티코디', '#커플룩']"
"today_good_tip
뽀짝하게 분위기 내고 싶을 때 신기 좋은
💗나이키 덩크 로우 에센셜 핑크 폼 블랙💗
@@ 꺅 나 이거 사죠!

🖤 프로필에 구매 링크 있어요👉 @today_good_tip 🖤

.
.
.
#나이키 #덩크 #나이키덩크 #운동화 #운동화추천 #나이키추천 #신발스타그램 #패션스타그램 #졸귀탱 #인싸탬 #선물 #선물추천 #생일선물
46주","['#나이키', '#덩크', '#나이키덩크', '#운동화', '#운동화추천', '#나이키추천', '#신발스타그램', '#패션스타그램', '#졸귀탱', '#인싸탬', '#선물', '#선물추천', '#생일선물']"
"fashionandstyle.official
일상&러닝🩶💨나이키 V2K

#나이키 #나이키운동화 #나이키신발 #운동화 #운동화추천 #운동화코디 #러닝화
35주","['#나이키', '#나이키운동화', '#나이키신발', '#운동화', '#운동화추천', '#운동화코디', '#러닝화']"
"the____flex
#데일리 #운동화 추천 모음
하나같이 존예탱이니 사두면 어디에나 어울려!
센스있는 선물로도 굳>_<
다가오는 봄 #커플신발 로도 100000점

@@@@뭐 살까 자기야?

#나이키데이브레이크
#뉴발란스327
#컨버스런스타하이크
#나이키킬샷2
#나이키에어맥스270
#디스커버리 버킷디워커
#나이키라이즈365
#스투시나이키

#플렉스대구#플렉스서울#운동화추천#나이키운동화#나이키운동화추천#뉴발란스운동화#뉴발란스운동화추천#런닝화추천#데이브레이크#에어맥스#스투시#나이키#커플신발추천#커플선물추천#여자친구선물#남자친구선물#여자친구선물추천#남자친구선물추천
192주","['#데일리', '#운동화', '#커플신발', '#나이키데이브레이크', '#뉴발란스327', '#컨버스런스타하이크', '#나이키킬샷2', '#나이키에어맥스270', '#디스커버리', '#나이키라이즈365', '#스투시나이키', '#플렉스대구', '#플렉스서울', '#운동화추천', '#나이키운동화', '#나이키운동화추천', '#뉴발란스운동화', '#뉴발란스운동화추천', '#런닝화추천', '#데이브레이크', '#에어맥스', '#스투시', '#나이키', '#커플신발추천', '#커플선물추천', '#여자친구선물', '#남자친구선물', '#여자친구선물추천', '#남자친구선물추천']"
"shoes_truck
_
뉴발란스 1906R 실버 메탈릭 & 씨솔트 🤍🤍

데일리로 신기 좋은 디자인에 컬러도 예쁜 스니커즈 찾고 계시면 추천드리는 1906 모델이에요🔍

베이직한듯 유니크한 컬러감이 봄여름에 시원한 느낌으로 잘 어울릴거예요💚

#뉴발란스1906 #슈즈트럭사진
31주","['#뉴발란스1906', '#슈즈트럭사진']"
"croket_official
올해도 여전히 핫한 실버 슈즈 🤍
따끈따끈한 신상부터 한정템까지 모음!
@@유니크한 거 찾으면 여기서 골라봥 😘

👟 나이키/뉴발란스/아식스 등
👟 화면을 터치해서 구매하세요!

#스니커즈 #운동화 #실버운동화 #메탈운동화 #실버컬러 #운동화추천 #포인트룩 #포인트컬러 #나이키 #아식스 #크로켓
38주","['#스니커즈', '#운동화', '#실버운동화', '#메탈운동화', '#실버컬러', '#운동화추천', '#포인트룩', '#포인트컬러', '#나이키', '#아식스', '#크로켓']"
"fashionandstyle.official
희진 언니도 신은 핫한 운동화👟
나이키 V2K RUN✔️🔍 어떤 룩이든 힙하게 소화 가능한 슈즈

#장희진 #운동화 #나이키 #나이키신발 #나이키운동화 #운동화추천 #운동화코디
수정됨 · 30주","['#장희진', '#운동화', '#나이키', '#나이키신발', '#나이키운동화', '#운동화추천', '#운동화코디']"
"croket_official
신발덕후 셀럽이 추천한 신상 👟
나이키 코르테즈 골지그린 앤 말라카이트 💚
@@클래식 라인이라 유행도 안 탈 듯 >.<

✅ 크로켓에서 공홈보다 저렴하게 입고!
✅ 화면을 터치해서 바로 구매하세요!

#나이키 #나이키코르테즈 #코르테즈그린 #나이키코르테즈그린 #코르테즈그린말라카이트 #신발추천 #운동화추천
57주","['#나이키', '#나이키코르테즈', '#코르테즈그린', '#나이키코르테즈그린', '#코르테즈그린말라카이트', '#신발추천', '#운동화추천']"
"fashionandstyle.official
역시 클래식🤍🖤나이키 코르테즈

#코르테즈 #나이키코르테즈 #나이키운동화 #나이키신발 #코르테즈코디 #여자코르테즈 #나이키
27주","['#코르테즈', '#나이키코르테즈', '#나이키운동화', '#나이키신발', '#코르테즈코디', '#여자코르테즈', '#나이키']"
"ideal_sr
안 친한 직원들과 교육 듣고 회의 하고
하루종일 함께 있었던 오늘.
낯 많이 가리는 I형 인간에게는 무척 고단했던 하루.
주말 사진 보면서 또 다가올 주말을 기다립니다 🥹🥹
4주",[]
"so_ye0nnn
블루+실버 사랑스러

#얀즈 #yanz #스트릿브랜드 #스트릿룩 #스트릿패션 #스트릿 #지퍼팬츠 #실버 #조던 #조던1 #나이키 #사카이 #나이키사카이 #스투시 #스투시맨투맨 #streetfashion #korean #koreangirl #ootd
162주","['#얀즈', '#yanz', '#스트릿브랜드', '#스트릿룩', '#스트릿패션', '#스트릿', '#지퍼팬츠', '#실버', '#조던', '#조던1', '#나이키', '#사카이', '#나이키사카이', '#스투시', '#스투시맨투맨', '#streetfashion', '#korean', '#koreangirl', '#ootd']"
"watch_together_
파스텔톤 낭낭한 베이비 블루에
블루&블랙 포인트로 색조합 조녜라는
#나이키 줌 보메로5 블루 틴트💙
@@ 데일리로 신기 딱 쥬아!
.
📌프로필에 구매링크 있어요😘!
43주",['#나이키']
"cherry__joy_0_0
나도 갖고 싶다ㅠㅠ

#지드래곤 #지디 #권지용 #gdragon #gd #지디포스 #지디신발 #gd신발 #나이키 #에어포스 #엔믹스 #nmixx
12주","['#지드래곤', '#지디', '#권지용', '#gdragon', '#gd', '#지디포스', '#지디신발', '#gd신발', '#나이키', '#에어포스', '#엔믹스', '#nmixx']"
"k.aa_a
러닝 하기 너무 좋은 날씨🍁 나이키 스카치에 환장하는 편🥲
8주",[]
"streetwearnow.official
나이키 에어 맥스 1000 실물🦾🦿⁠
3D 프린팅 & 컬러 라인업 자태 갖고 싶다🦷⁠
⁠
#나이키 #나이키매니아 #나이키신발 #에어맥스 #나이키 #나이키러닝 #운동화그램⁠
⁠
1 + 3 + 4 + 5 + 6. @horhead_sales⁠
⁠
2. @tj.saw1
4일","['#나이키', '#나이키매니아', '#나이키신발', '#에어맥스', '#나이키', '#나이키러닝', '#운동화그램\u2060']"
"unnies_all
운동할때 멋도 챙길 수 있는😎
멋쁨 뿜뿜 가방 모음(୨୧ ❛ᴗ❛)✧
@@운동은 안해도 갖고싶다ㅋㅋㅋㅋ

💗컬러별 여름 반팔티 추천 👉🏻@unnies_all

#운동 #운동가방 #스포츠가방 #더플백 #꿀템 #꿀팁 #꿀정보 #아이다스 #나이키 #퀼팩 #언더아머 #언폴드 #디랩 #더플백브랜드 #스포츠가방브랜드 #헬스가방
76주","['#운동', '#운동가방', '#스포츠가방', '#더플백', '#꿀템', '#꿀팁', '#꿀정보', '#아이다스', '#나이키', '#퀼팩', '#언더아머', '#언폴드', '#디랩', '#더플백브랜드', '#스포츠가방브랜드', '#헬스가방']"
"lady_pretty_space
너랑 맞추고 싶은
🧡10만원대 운동화 추천 모음🧡
@@존예인데 이거 어때???
⠀
⠀
⠀
⠀
#운동화 #가을 #가을운동화 #겨울운동화 #데일리룩 #운동화추천 #신발추천 #신발 #아디다스 #오니츠카타이거 #나이키 #푸마 #패션 #패션스타그램 #뷰티 #뷰티스타그램 #커플템 #커플운동화
1주","['#운동화', '#가을', '#가을운동화', '#겨울운동화', '#데일리룩', '#운동화추천', '#신발추천', '#신발', '#아디다스', '#오니츠카타이거', '#나이키', '#푸마', '#패션', '#패션스타그램', '#뷰티', '#뷰티스타그램', '#커플템', '#커플운동화']"
"menwgirl
버릴 색깔이 하나도 없다는
#나이키 #에어맥스270_리액트 🌈
@@우리 커신 이걸루 고??

🛒 프로필 링크에 판매처 찾아놨어요!!🥰
.
.
.
#일상 #10대 #20대 #30대 #선물추천 #여친선물 #남친선물 #친구선물 #생일선물 #신발선물 #커플신발 #신발선물 #나이키 #나이키운동화 #나이키신발 #나이키추천 #나이키에어맥스 #럽스타그램 #일상스타그램 #데일리 #친구생일선물 #우정스타그램 #대학생 #직장인 #운동화추천 #나이키에어맥스270리액트 #에어맥스270리액트 #에어맥스270
196주","['#나이키', '#에어맥스270_리액트', '#일상', '#10대', '#20대', '#30대', '#선물추천', '#여친선물', '#남친선물', '#친구선물', '#생일선물', '#신발선물', '#커플신발', '#신발선물', '#나이키', '#나이키운동화', '#나이키신발', '#나이키추천', '#나이키에어맥스', '#럽스타그램', '#일상스타그램', '#데일리', '#친구생일선물', '#우정스타그램', '#대학생', '#직장인', '#운동화추천', '#나이키에어맥스270리액트', '#에어맥스270리액트', '#에어맥스270']"
"kkotbun_beauty
어떤 옷에도 잘 어울리는 신발 모음👟
휘뚜루마뚜루 데일리로 막 신기 좋아요!
교복이랑도 무난하게 잘 어울릴 듯!!

저장하고 쇼핑할 때 꺼내봐요🌸
@@난 요게 젤 이쁜뎅

#신발 #학생신발 #10대 #20대 #코디 #코디스타그램 #신발추천 #운동화 #나이키 #패션 #패션스타그램 #개학 #개강 #쇼핑 #오늘의코디 #오오티디 #코디추천 #데일리룩 #뷰스타그램
12주","['#신발', '#학생신발', '#10대', '#20대', '#코디', '#코디스타그램', '#신발추천', '#운동화', '#나이키', '#패션', '#패션스타그램', '#개학', '#개강', '#쇼핑', '#오늘의코디', '#오오티디', '#코디추천', '#데일리룩', '#뷰스타그램']"
"_tripgoing
뉴진스(@newjeans_official)와 나이키(@nikeseoul)가 함께한 화보가 공개됐습니다. ✨ 패션 매거진 ‘보그 코리아(@voguekorea)’는 금일(4일) 공식 SNS를 통해 뉴진스와 나이키가 함께한 디지털 표지를 공개했는데요. 화보 속 뉴진스는 나이키 러닝에서 다시 탄생한 스니커즈 ‘보메로 롬(Vomero Roam)’과 ‘V2K 런 GTX’을 착용하고 5인 5색 다양한 스타일링을 선보였습니다. 슬라이드를 넘겨 뉴진스만의 매력이 담긴 룩을 만나보세요.☑️

📸 보그 코리아
2주",[]
"visualprism.mag
🏃‍♂️💥 그래픽 & 웹 디자이너 Howard Chen이 미드저니로 제작한 나이키 포스터를 소개해요! 🔥 불규칙한 3D 형태가 속도와 움직임을 표현하며, 생동감 넘치는 색감들이 나이키 러너의 이미지를 자연스럽게 떠오르게 한답니다. 🌀 활기차고 역동적인 느낌이 가득한 작품, 비주얼 프리즘 피드를 통해 감상해보세요! 🎨✨

🤳X, hc_dsn

#나이키 #그래픽디자인 #러닝 #미드저니 #디자인 #런닝
5주","['#나이키', '#그래픽디자인', '#러닝', '#미드저니', '#디자인', '#런닝']"
